a_study,a_year,country,Q57_trust_people,Q58_trust_family,Q59_trust_neighborhood,Q60_trust_friends,Q61_trust_new_people,Q62_trust_people_another_religion,Q63_trust_foreigners,Q206_consume_internet,Q207_consume_socialmedia,Q240_placement_left_right,Q260_gender,Q262_age,Q263_native_Inmigrant
2,2020,NIC,2,3,3,4,3,3,3,5,5,10,2,29,1
2,2020,NIC,1,4,1,4,1,1,1,3,5,-1,2,20,1
2,2020,NIC,1,3,1,3,1,3,3,5,5,-1,2,28,1
2,2020,NIC,1,3,3,2,1,1,1,1,1,-1,2,52,1
2,2020,NIC,1,3,3,1,1,1,1,1,1,-1,2,50,1
2,2020,NIC,1,2,1,2,1,2,1,1,3,-1,2,32,1
2,2020,NIC,1,4,3,4,1,3,1,5,5,7,1,18,1
2,2020,NIC,1,4,4,4,4,4,4,5,5,10,1,45,1
2,2020,NIC,1,4,2,2,2,3,1,5,5,10,1,35,1
2,2020,NIC,1,3,3,4,1,3,1,2,2,5,2,23,1
2,2020,NIC,1,2,3,2,1,1,1,1,1,5,2,40,1
2,2020,NIC,1,4,3,3,1,4,1,1,1,-2,2,64,1
2,2020,NIC,1,4,2,3,2,2,2,5,5,1,2,28,1
2,2020,NIC,1,4,2,3,2,1,1,1,1,8,2,48,1
2,2020,NIC,1,3,3,2,3,3,2,5,5,1,2,35,1
2,2020,NIC,1,4,3,3,1,1,1,5,5,7,2,19,1
2,2020,NIC,2,3,1,1,3,4,1,5,5,1,2,20,1
2,2020,NIC,1,4,3,3,2,2,1,1,1,10,1,29,1
2,2020,NIC,1,4,3,3,4,3,2,1,1,1,2,47,1
2,2020,NIC,1,3,1,3,1,3,3,4,4,7,1,44,1
2,2020,NIC,1,3,2,2,1,2,2,4,2,8,2,30,1
2,2020,NIC,1,4,4,4,1,3,1,5,5,8,1,32,1
2,2020,NIC,1,4,3,3,2,3,1,5,5,1,2,35,1
2,2020,NIC,1,1,2,1,1,2,1,1,1,8,2,44,1
2,2020,NIC,1,4,4,2,1,4,1,5,5,10,1,45,1
2,2020,NIC,1,4,3,2,1,1,1,4,5,1,2,24,1
2,2020,NIC,1,3,3,3,1,3,1,1,4,8,2,55,1
2,2020,NIC,1,4,2,2,1,2,2,1,3,1,1,34,1
2,2020,NIC,1,4,4,3,4,3,3,5,5,10,1,28,1
2,2020,NIC,1,4,4,2,2,4,2,1,1,8,1,68,1
2,2020,NIC,1,4,3,4,3,4,3,1,3,-1,2,42,1
2,2020,NIC,1,4,2,3,1,2,1,5,5,8,1,20,1
2,2020,NIC,1,3,2,3,2,2,2,3,3,6,1,35,1
2,2020,NIC,1,4,3,3,1,2,1,4,4,10,2,30,1
2,2020,NIC,1,4,3,3,2,3,2,3,1,1,1,26,1
2,2020,NIC,1,3,1,2,1,1,1,5,5,4,2,24,1
2,2020,NIC,1,4,4,3,2,2,2,4,4,5,2,42,1
2,2020,NIC,1,4,4,4,2,4,2,1,1,1,2,55,1
2,2020,NIC,1,4,1,1,1,1,1,1,1,1,2,44,1
2,2020,NIC,1,4,3,3,1,2,1,5,4,5,2,21,1
2,2020,NIC,1,3,3,2,1,2,1,5,5,1,2,21,1
2,2020,NIC,1,3,2,3,1,2,1,5,5,1,2,22,1
2,2020,NIC,1,3,3,3,2,2,1,1,1,1,1,28,1
2,2020,NIC,1,4,2,1,1,1,1,5,5,-1,2,60,1
2,2020,NIC,1,4,2,2,2,2,2,5,5,-1,1,25,1
2,2020,NIC,1,4,3,4,3,4,3,5,5,9,1,39,1
2,2020,NIC,1,2,3,2,1,1,1,1,1,10,2,44,1
2,2020,NIC,1,3,2,4,1,3,3,1,4,10,2,16,1
2,2020,NIC,1,4,3,2,1,2,1,5,4,1,2,56,1
2,2020,NIC,1,4,1,1,1,1,1,5,4,10,1,20,1
2,2020,NIC,1,2,3,1,2,2,2,1,1,-1,1,39,1
2,2020,NIC,1,3,2,2,1,2,2,5,5,5,1,34,1
2,2020,NIC,1,4,1,2,1,1,1,5,5,1,1,58,1
2,2020,NIC,1,2,2,2,1,2,1,5,5,1,1,53,1
2,2020,NIC,1,4,2,3,2,2,3,5,5,1,1,27,1
2,2020,NIC,1,4,2,2,1,1,3,5,5,1,2,44,1
2,2020,NIC,1,3,2,1,2,3,3,1,1,5,2,23,1
2,2020,NIC,1,4,1,4,1,1,1,5,5,5,1,17,1
2,2020,NIC,1,3,3,4,2,3,1,2,5,9,2,31,1
2,2020,NIC,1,4,1,4,1,3,1,5,5,-1,2,56,1
2,2020,NIC,1,4,4,4,3,3,3,5,5,1,2,27,1
2,2020,NIC,1,2,2,2,2,4,2,5,5,10,1,19,1
2,2020,NIC,2,4,3,3,3,3,3,5,5,6,2,16,1
2,2020,NIC,1,3,3,1,1,1,1,1,1,7,2,62,1
2,2020,NIC,1,4,1,4,4,4,1,1,1,5,1,26,1
2,2020,NIC,2,4,2,4,1,3,3,1,1,-1,1,24,1
2,2020,NIC,1,4,3,2,1,3,1,3,1,10,1,26,1
2,2020,NIC,1,2,1,1,1,1,1,1,1,1,2,25,1
2,2020,NIC,1,3,3,3,2,2,2,1,1,5,2,45,1
2,2020,NIC,1,4,4,3,1,1,2,4,4,1,1,61,1
2,2020,NIC,1,4,4,4,2,3,2,3,4,9,2,20,1
2,2020,NIC,1,3,2,4,2,1,2,5,3,4,1,58,1
2,2020,NIC,1,4,2,4,2,3,1,1,1,3,2,58,1
2,2020,NIC,1,3,1,3,3,3,2,1,1,-1,2,53,1
2,2020,NIC,1,4,4,4,1,1,1,5,5,9,1,27,1
2,2020,NIC,1,3,3,3,2,3,3,5,5,1,2,23,1
2,2020,NIC,1,4,3,2,1,2,1,5,5,10,2,49,1
2,2020,NIC,1,4,1,3,2,2,2,5,5,1,2,22,1
2,2020,NIC,2,2,2,3,1,2,2,5,5,5,1,21,1
2,2020,NIC,1,4,1,2,2,2,2,5,5,1,2,19,1
2,2020,NIC,1,4,4,4,3,2,3,1,1,10,1,42,1
2,2020,NIC,1,3,1,1,1,4,1,5,5,10,1,44,1
2,2020,NIC,1,3,1,3,1,1,1,5,4,-1,1,22,1
2,2020,NIC,1,3,2,2,3,2,2,1,1,10,1,35,1
2,2020,NIC,1,2,1,1,1,2,1,1,4,10,2,16,1
2,2020,NIC,1,2,3,3,2,4,2,1,1,10,2,55,1
2,2020,NIC,1,4,3,3,1,3,3,5,5,-1,1,24,1
2,2020,NIC,1,4,3,3,2,3,2,3,5,5,1,27,1
2,2020,NIC,1,4,2,3,1,2,1,5,5,5,1,17,1
2,2020,NIC,2,3,2,4,1,1,1,5,5,6,2,34,1
2,2020,NIC,2,4,3,2,1,3,2,4,3,6,1,40,1
2,2020,NIC,1,4,1,3,1,3,2,5,5,-1,1,45,1
2,2020,NIC,1,4,1,1,1,1,1,4,5,1,2,28,1
2,2020,NIC,1,3,2,3,2,1,1,5,5,1,1,30,1
2,2020,NIC,1,4,3,4,4,2,1,5,5,5,1,18,1
2,2020,NIC,1,3,3,3,1,1,1,1,1,8,2,55,1
2,2020,NIC,1,4,3,3,1,3,1,1,1,6,1,38,1
2,2020,NIC,1,4,2,3,2,2,2,1,1,10,1,39,1
2,2020,NIC,1,4,2,2,1,2,1,4,5,6,1,19,1
2,2020,NIC,1,3,2,4,3,3,2,4,4,2,2,19,1
2,2020,NIC,1,4,1,1,1,1,1,4,4,2,1,38,1
2,2020,NIC,1,1,1,1,1,1,1,5,5,5,1,30,1
2,2020,NIC,1,4,2,2,2,3,2,1,1,8,2,54,1
2,2020,NIC,1,4,3,3,1,3,3,5,5,5,1,24,1
2,2020,NIC,1,2,2,2,2,2,2,5,5,1,1,33,1
2,2020,NIC,1,4,2,1,2,1,1,1,1,6,1,34,1
2,2020,NIC,1,2,2,2,2,1,1,3,3,8,2,27,1
2,2020,NIC,1,4,1,2,1,2,1,1,1,10,1,36,1
2,2020,NIC,1,4,2,1,1,1,1,1,1,10,1,38,1
2,2020,NIC,1,4,3,3,1,3,3,4,3,3,1,38,1
2,2020,NIC,1,4,3,3,2,4,3,5,5,10,1,16,1
2,2020,NIC,1,3,1,1,1,3,1,1,1,8,2,65,1
2,2020,NIC,1,3,3,1,1,1,1,1,1,10,1,41,1
2,2020,NIC,1,3,3,2,1,1,1,1,1,10,1,59,1
2,2020,NIC,1,3,1,2,1,1,3,5,5,10,2,32,1
2,2020,NIC,1,4,2,3,2,1,1,5,5,10,1,64,1
2,2020,NIC,2,3,2,1,1,3,1,2,5,3,1,30,1
2,2020,NIC,1,4,1,1,1,1,1,3,2,7,1,35,1
2,2020,NIC,1,4,1,2,2,2,2,4,4,10,2,31,1
2,2020,NIC,1,2,1,1,1,2,1,5,5,10,1,24,1
2,2020,NIC,1,4,2,4,2,2,2,2,3,6,2,25,1
2,2020,NIC,1,4,2,3,2,2,3,5,5,1,1,38,1
2,2020,NIC,1,4,4,4,2,3,1,5,5,10,2,21,1
2,2020,NIC,1,3,1,1,1,3,1,4,4,10,1,29,1
2,2020,NIC,1,2,1,3,1,1,1,5,5,-2,2,32,1
2,2020,NIC,1,4,3,3,2,2,2,5,5,5,2,19,1
2,2020,NIC,1,4,2,3,1,3,2,4,4,6,1,16,1
2,2020,NIC,1,4,3,3,3,3,3,4,4,5,1,20,1
2,2020,NIC,1,4,1,3,2,3,2,1,1,5,2,25,1
2,2020,NIC,1,4,2,1,1,1,2,4,5,6,1,40,1
2,2020,NIC,1,3,2,4,3,2,2,5,5,10,1,33,1
2,2020,NIC,1,4,2,4,1,1,1,1,1,10,2,19,1
2,2020,NIC,1,2,2,2,2,2,1,5,5,7,2,34,1
2,2020,NIC,1,4,3,3,1,2,2,4,4,1,2,55,1
2,2020,NIC,1,4,2,3,3,3,3,5,5,5,2,20,1
2,2020,NIC,1,4,2,4,3,4,4,4,5,10,1,17,1
2,2020,NIC,1,3,2,4,2,2,1,5,5,-2,1,20,1
2,2020,NIC,1,3,2,2,1,2,1,5,5,10,1,25,1
2,2020,NIC,1,1,1,1,1,1,1,1,1,10,1,17,1
2,2020,NIC,1,2,1,4,1,1,1,5,5,3,2,19,1
2,2020,NIC,1,4,2,2,1,1,1,5,1,10,2,54,1
2,2020,NIC,1,3,2,3,1,2,4,5,5,-1,2,43,1
2,2020,NIC,1,3,2,2,2,2,2,5,5,5,1,42,1
2,2020,NIC,1,4,2,2,1,2,2,5,5,6,1,26,1
2,2020,NIC,1,4,2,1,1,1,1,1,1,5,2,17,1
2,2020,NIC,1,4,2,2,2,2,2,5,5,3,2,20,1
2,2020,NIC,1,2,3,3,1,1,1,5,4,7,1,59,1
2,2020,NIC,1,4,1,3,2,2,2,4,4,7,2,24,1
2,2020,NIC,1,4,1,4,2,2,2,1,1,2,2,19,1
2,2020,NIC,1,4,3,2,2,2,2,5,5,10,2,34,1
2,2020,NIC,1,4,2,2,1,4,2,1,1,10,1,60,1
2,2020,NIC,1,1,4,3,4,1,4,1,1,10,1,74,1
2,2020,NIC,1,4,1,2,1,1,1,5,5,10,1,16,1
2,2020,NIC,1,4,3,4,1,1,1,3,3,10,1,31,1
2,2020,NIC,1,4,3,3,2,1,2,1,1,5,1,66,1
2,2020,NIC,1,4,1,3,2,2,2,5,5,7,2,17,1
2,2020,NIC,1,4,2,3,1,2,3,5,5,10,2,19,1
2,2020,NIC,1,4,2,4,2,4,4,5,5,8,1,39,1
2,2020,NIC,1,4,4,2,1,1,1,5,5,10,1,37,1
2,2020,NIC,1,4,2,3,2,2,2,5,5,9,1,17,1
2,2020,NIC,2,4,1,2,1,2,2,3,3,5,1,49,1
2,2018,PER,1,4,4,3,1,3,2,2,2,6,1,65,1
2,2018,PER,1,3,1,2,1,2,1,5,4,9,1,19,1
2,2018,PER,1,4,3,1,1,1,1,1,2,5,1,70,1
2,2018,PER,1,4,2,2,2,2,3,5,5,7,1,44,1
2,2018,PER,1,4,3,1,1,2,1,5,5,8,2,45,1
2,2018,PER,1,4,3,2,3,3,1,1,1,2,1,65,1
2,2018,PER,1,4,3,3,1,2,3,1,1,5,1,66,1
2,2018,PER,1,3,3,2,1,2,2,1,1,5,2,46,1
2,2018,PER,1,2,2,2,1,1,1,1,1,1,2,38,1
2,2018,PER,1,4,1,2,1,1,1,4,5,-1,1,45,1
2,2018,PER,1,4,3,3,2,3,2,1,1,10,1,80,1
2,2018,PER,1,4,3,2,1,2,2,-2,-2,8,1,57,1
2,2018,PER,1,2,3,2,2,3,3,5,5,8,1,21,1
2,2018,PER,1,4,3,4,4,3,1,-2,-2,8,2,44,1
2,2018,PER,1,3,1,1,1,1,1,3,3,6,1,29,1
2,2018,PER,1,4,2,2,2,2,2,1,1,10,1,34,1
2,2018,PER,1,3,2,2,1,2,1,1,4,-1,2,45,1
2,2018,PER,1,4,1,3,2,2,1,5,5,8,1,32,1
2,2018,PER,1,4,3,3,1,3,2,1,1,-1,2,37,1
2,2018,PER,1,4,2,3,2,2,2,1,1,10,1,75,1
2,2018,PER,1,2,2,2,1,1,1,2,2,5,1,55,1
2,2018,PER,1,4,2,2,2,2,1,1,1,1,1,56,1
2,2018,PER,1,4,4,1,1,3,1,5,5,5,1,19,1
2,2018,PER,1,4,1,1,1,1,1,5,5,5,2,28,1
2,2018,PER,1,4,2,3,1,2,2,5,5,6,2,18,1
2,2018,PER,1,2,1,1,1,2,2,1,1,-1,2,42,1
2,2018,PER,1,4,2,3,1,2,2,5,5,6,2,29,1
2,2018,PER,1,4,3,3,3,3,3,2,3,8,1,21,1
2,2018,PER,1,3,2,2,2,3,2,1,1,6,1,71,1
2,2018,PER,1,4,3,3,2,2,2,4,4,7,2,18,1
2,2018,PER,1,4,3,2,2,2,1,5,5,6,1,30,1
2,2018,PER,1,4,2,2,1,1,1,1,1,6,1,35,1
2,2018,PER,1,4,3,1,1,1,1,1,5,5,2,18,1
2,2018,PER,1,4,2,2,2,2,2,5,5,-1,2,25,1
2,2018,PER,1,3,2,3,2,3,3,5,5,4,1,23,1
2,2018,PER,1,4,3,3,3,3,3,5,5,5,2,43,1
2,2018,PER,1,4,2,4,1,2,3,5,5,7,1,29,1
2,2018,PER,1,4,1,3,3,3,3,4,5,5,2,30,1
2,2018,PER,1,4,1,1,1,1,1,5,3,5,1,29,1
2,2018,PER,1,4,2,3,2,3,2,5,5,6,1,28,1
2,2018,PER,2,4,2,3,2,2,2,5,5,6,1,35,1
2,2018,PER,1,3,1,2,1,1,1,5,5,10,1,19,1
2,2018,PER,1,4,2,3,1,2,1,1,1,5,2,60,1
2,2018,PER,1,4,2,3,3,3,3,4,4,8,1,48,1
2,2018,PER,1,4,3,2,2,2,1,1,1,5,1,49,1
2,2018,PER,1,3,2,3,2,2,2,5,5,8,2,47,1
2,2018,PER,1,4,3,4,2,3,3,5,5,-1,1,18,1
2,2018,PER,1,3,3,3,3,3,3,1,1,6,2,62,1
2,2018,PER,1,4,2,2,2,2,2,5,5,-1,2,19,1
2,2018,PER,1,4,3,3,2,2,3,5,5,5,1,43,1
2,2018,PER,1,3,1,2,1,1,1,1,-1,3,1,46,1
2,2018,PER,1,4,1,1,1,1,1,5,4,1,1,23,1
2,2018,PER,1,3,2,2,1,2,1,1,1,5,2,33,1
2,2018,PER,1,3,2,2,2,2,1,1,1,1,1,43,1
2,2018,PER,2,4,3,3,2,3,3,4,4,8,2,52,1
2,2018,PER,1,4,2,2,1,2,2,5,5,-1,1,18,1
2,2018,PER,1,4,3,1,1,4,2,1,1,-1,2,29,1
2,2018,PER,1,4,4,2,2,2,3,1,1,1,1,49,1
2,2018,PER,1,4,3,2,2,3,-1,-1,-1,-1,2,30,1
2,2018,PER,1,2,1,4,1,1,1,1,1,1,1,35,1
2,2018,PER,1,4,3,2,2,2,2,1,1,-1,2,42,1
2,2018,PER,1,4,1,2,1,1,1,5,5,-1,1,19,1
2,2018,PER,1,2,3,2,1,1,1,4,5,-1,2,34,1
2,2018,PER,1,3,2,3,2,3,2,1,3,5,1,21,1
2,2018,PER,1,4,2,2,1,1,1,1,1,5,1,53,1
2,2018,PER,1,4,1,3,1,2,1,5,5,5,2,22,1
2,2018,PER,1,4,2,2,3,2,2,1,1,5,2,62,1
2,2018,PER,1,3,3,2,1,2,1,3,1,7,2,25,1
2,2018,PER,1,3,2,2,2,2,3,2,1,5,1,64,1
2,2018,PER,1,2,1,2,1,1,1,1,1,5,1,66,1
2,2018,PER,1,3,3,3,2,3,3,5,5,5,2,35,1
2,2018,PER,1,2,1,2,1,1,1,2,2,9,2,20,1
2,2018,PER,1,4,1,1,1,3,2,1,1,6,1,37,1
2,2018,PER,1,4,3,3,2,2,3,1,1,7,1,48,1
2,2018,PER,1,3,-1,1,3,2,1,3,1,6,2,30,1
2,2018,PER,1,4,2,4,2,3,3,5,5,5,2,32,1
2,2018,PER,1,4,3,4,1,1,1,1,4,5,2,47,1
2,2018,PER,1,3,3,3,3,3,3,4,4,7,2,35,1
2,2018,PER,1,4,3,3,3,3,2,1,4,6,2,23,1
2,2018,PER,1,4,2,2,1,2,2,4,5,5,1,50,1
2,2018,PER,1,4,2,2,1,1,1,5,5,6,2,18,1
2,2018,PER,1,4,1,1,1,1,1,4,4,10,2,32,1
2,2018,PER,1,4,2,2,1,1,1,4,4,10,1,29,1
2,2018,PER,1,2,1,2,1,2,2,5,5,9,2,51,1
2,2018,PER,1,4,2,2,2,2,1,5,5,10,2,41,1
2,2018,PER,1,4,3,2,1,2,2,5,5,5,1,36,1
2,2018,PER,1,4,3,3,2,3,2,1,1,-2,2,68,1
2,2018,PER,1,4,2,2,1,2,3,5,5,5,1,66,1
2,2018,PER,1,4,2,3,1,3,3,4,4,5,1,34,1
2,2018,PER,1,4,2,2,1,2,2,1,4,6,2,28,1
2,2018,PER,1,4,3,3,1,-1,-1,5,5,10,1,41,1
2,2018,PER,1,4,4,2,1,2,2,1,1,10,1,68,1
2,2018,PER,1,3,2,2,2,2,2,1,1,7,1,50,1
2,2018,PER,1,4,2,2,1,3,1,-2,-2,-1,2,45,1
2,2018,PER,1,4,2,2,1,1,1,5,5,4,1,49,1
2,2018,PER,1,4,2,3,2,3,2,1,1,10,1,45,1
2,2018,PER,1,3,2,3,1,1,1,1,1,10,1,34,1
2,2018,PER,1,2,2,2,2,2,2,1,1,-1,2,22,1
2,2018,PER,1,4,2,1,1,3,2,5,5,-1,1,45,1
2,2018,PER,1,3,2,2,1,2,2,5,5,5,1,58,1
2,2018,PER,1,4,2,2,2,3,2,1,1,3,1,54,1
2,2018,PER,1,4,2,1,1,2,1,3,-1,6,1,44,1
2,2018,PER,1,4,1,4,2,4,1,5,5,10,1,46,1
2,2018,PER,1,4,1,1,1,1,1,5,5,1,1,23,1
2,2018,PER,1,4,1,1,1,1,1,5,5,5,1,38,1
2,2018,PER,1,4,3,3,2,1,2,1,5,8,1,72,1
2,2018,PER,1,4,2,2,2,2,1,5,5,8,1,28,1
2,2018,PER,1,4,3,2,2,3,1,1,1,9,1,44,1
2,2018,PER,2,4,2,4,1,1,1,1,1,10,2,35,1
2,2018,PER,1,2,1,2,1,2,1,1,1,9,1,63,1
2,2018,PER,1,3,1,1,1,2,1,2,2,-2,2,35,1
2,2018,PER,1,4,3,4,3,3,3,4,3,7,1,19,1
2,2018,PER,1,4,3,4,1,1,1,5,5,10,1,19,1
2,2018,PER,1,4,3,3,2,1,1,5,5,10,2,69,1
2,2018,PER,1,4,3,3,2,3,3,5,5,6,1,32,1
2,2018,PER,1,2,1,2,1,1,1,-1,-1,-1,2,56,1
2,2018,PER,1,2,1,4,1,1,3,5,5,8,2,53,1
2,2018,PER,1,4,3,2,1,1,1,5,4,8,2,38,1
2,2018,PER,1,4,2,2,2,2,2,4,4,9,2,55,1
2,2018,PER,1,4,1,2,1,1,1,5,5,5,2,35,1
2,2018,PER,1,4,2,3,2,2,1,5,5,5,2,21,1
2,2018,PER,1,3,2,3,2,2,2,1,1,6,1,67,1
2,2018,PER,1,4,2,2,2,2,3,4,4,4,1,75,1
2,2018,PER,1,4,3,4,2,3,2,1,1,5,1,70,1
2,2018,PER,1,4,3,3,3,3,3,5,5,7,2,31,1
2,2018,PER,1,4,3,2,2,2,2,5,5,5,1,43,1
2,2018,PER,1,4,1,2,1,1,1,5,5,5,2,36,1
2,2018,PER,1,4,2,2,1,2,2,1,1,1,1,21,1
2,2018,PER,1,4,2,2,2,2,2,2,3,5,2,21,1
2,2018,PER,1,4,3,4,1,1,1,5,5,6,2,19,1
2,2018,PER,1,4,3,3,2,1,1,1,1,6,1,80,1
2,2018,PER,1,3,1,1,1,1,1,4,5,-1,1,29,1
2,2018,PER,1,3,2,2,1,1,1,3,3,10,1,28,1
2,2018,PER,1,4,1,3,2,3,3,3,3,7,2,20,1
2,2018,PER,1,4,3,2,1,2,1,4,4,-1,2,20,1
2,2018,PER,1,4,1,2,1,1,2,2,4,8,2,30,1
2,2018,PER,1,3,2,3,1,1,1,3,5,6,2,20,1
2,2018,PER,1,4,2,2,2,1,1,3,4,7,1,23,1
2,2018,PER,1,2,1,2,1,2,1,1,1,1,2,32,1
2,2018,PER,1,4,2,2,1,2,1,5,5,-1,2,21,1
2,2018,PER,1,4,1,1,1,1,1,5,5,5,2,19,1
2,2018,PER,1,3,3,2,2,1,1,4,5,8,1,38,1
2,2018,PER,1,4,2,2,1,2,2,5,5,10,1,28,1
2,2018,PER,1,2,2,3,1,2,1,1,1,5,2,63,1
2,2018,PER,1,4,2,2,1,2,1,5,5,7,1,18,1
2,2018,PER,1,4,2,2,1,1,1,1,4,7,1,18,1
2,2018,PER,1,3,2,2,2,3,3,5,5,6,1,18,1
2,2018,PER,2,4,4,4,3,3,3,5,5,4,2,20,1
2,2018,PER,1,4,2,2,2,1,1,5,5,-1,1,21,1
2,2018,PER,1,4,3,2,1,2,1,4,2,9,2,23,1
2,2018,PER,1,3,3,3,3,3,3,2,2,10,1,35,1
2,2018,PER,1,4,1,1,2,1,1,1,1,6,1,81,1
2,2018,PER,1,4,1,1,2,1,1,1,1,6,2,19,1
2,2018,PER,1,4,2,2,3,2,1,1,1,4,1,34,1
2,2018,PER,1,4,3,3,1,1,1,1,1,2,2,54,1
2,2018,PER,1,4,4,4,2,4,1,1,1,10,1,64,1
2,2018,PER,2,4,2,2,2,1,1,1,1,10,1,75,1
2,2018,PER,1,2,1,1,1,1,1,1,1,2,2,50,1
2,2018,PER,1,4,2,2,2,1,1,5,5,5,1,18,1
2,2018,PER,1,4,2,2,1,3,1,3,1,6,2,37,1
2,2018,PER,1,4,2,2,1,2,1,1,2,4,2,25,1
2,2018,PER,1,4,3,3,2,2,2,5,5,6,1,58,1
2,2018,PER,1,4,3,3,1,2,2,1,1,5,1,75,1
2,2018,PER,1,4,3,3,1,1,1,1,1,8,1,63,1
2,2018,PER,1,4,2,3,1,2,2,2,2,10,1,56,1
2,2018,PER,2,4,4,3,3,3,3,2,2,8,2,60,1
2,2018,PER,1,3,3,1,2,3,3,4,4,10,1,54,1
2,2018,PER,1,4,3,2,1,2,1,5,5,8,1,21,1
2,2018,PER,1,4,3,3,2,2,3,4,4,7,1,30,1
2,2018,PER,1,4,2,1,1,1,1,1,1,5,1,55,1
2,2018,PER,1,4,2,3,1,1,1,1,1,7,1,84,1
2,2018,PER,1,4,2,2,1,2,1,1,1,7,1,44,1
2,2018,PER,1,4,3,3,3,3,3,5,5,6,2,35,1
2,2018,PER,1,4,3,2,1,1,1,4,4,5,1,19,1
2,2018,PER,1,4,2,1,1,2,1,1,1,-1,1,46,1
2,2018,PER,1,4,3,3,2,3,1,1,1,4,1,42,1
2,2018,PER,1,4,2,2,1,2,2,1,1,7,2,53,1
2,2018,PER,1,4,2,2,2,2,2,2,1,6,1,43,1
2,2018,PER,1,2,2,3,1,4,2,1,1,-1,2,22,1
2,2018,PER,1,4,2,2,1,1,1,2,2,6,1,30,1
2,2018,PER,1,4,2,2,2,2,2,1,1,2,2,57,1
2,2018,PER,1,4,2,2,2,2,2,1,1,3,1,32,1
2,2018,PER,1,4,2,2,1,1,1,1,1,8,2,63,1
2,2018,PER,1,4,3,1,1,1,1,1,1,10,2,55,1
2,2018,PER,1,4,3,3,1,1,1,3,4,10,1,18,1
2,2018,PER,1,3,2,2,3,2,1,1,1,4,2,28,1
2,2018,PER,1,4,3,2,1,3,2,5,5,8,2,38,1
2,2018,PER,1,4,3,2,1,3,1,5,5,8,2,28,1
2,2018,PER,1,4,1,2,1,2,1,5,5,10,1,41,1
2,2018,PER,1,4,2,2,1,2,1,5,5,10,1,37,1
2,2018,PER,1,4,2,2,1,1,1,1,1,10,2,50,1
2,2018,PER,1,4,2,4,1,1,1,5,5,10,1,25,1
2,2018,PER,1,4,1,3,1,1,1,5,5,9,1,49,1
2,2018,PER,1,1,1,1,1,1,1,1,1,-1,2,58,1
2,2018,PER,1,4,1,2,1,2,1,1,1,10,1,21,1
2,2018,PER,1,4,2,2,1,3,1,5,5,5,1,37,1
2,2018,PER,1,3,1,2,1,2,1,5,5,6,2,29,1
2,2018,PER,1,4,2,2,2,1,1,1,1,6,1,31,1
2,2018,PER,1,4,4,1,1,4,1,2,5,10,1,28,1
2,2018,PER,1,4,1,1,1,1,1,1,5,5,1,24,1
2,2018,PER,1,4,2,2,2,2,2,5,5,4,2,29,1
2,2018,PER,1,4,2,2,1,-1,-1,1,1,4,2,50,1
2,2018,PER,2,3,3,2,2,2,2,4,4,1,1,25,1
2,2018,PER,1,4,3,2,2,2,2,4,5,5,2,24,1
2,2018,PER,1,4,2,2,2,2,2,1,1,7,1,60,1
2,2018,PER,1,4,3,2,2,3,2,1,4,-1,1,24,1
2,2018,PER,1,4,4,3,2,4,3,4,5,9,1,60,1
2,2018,PER,1,3,1,3,1,3,3,5,5,1,1,36,1
2,2018,PER,1,4,3,3,2,3,2,5,5,5,2,18,1
2,2018,PER,1,4,3,1,1,4,1,1,1,4,1,79,1
2,2018,PER,2,4,2,4,2,2,2,5,5,1,1,30,1
2,2018,PER,1,2,1,1,1,1,1,5,5,4,1,27,1
2,2018,PER,1,4,2,2,1,2,1,1,1,5,2,34,1
2,2018,PER,1,3,1,1,1,1,1,2,4,10,2,33,1
2,2018,PER,1,3,3,2,2,2,2,1,1,10,2,28,1
2,2018,PER,1,3,3,3,3,2,2,1,1,6,2,57,1
2,2018,PER,1,4,3,3,2,3,3,5,5,7,2,25,1
2,2018,PER,1,4,3,3,2,3,3,5,5,8,1,45,1
2,2018,PER,1,4,3,3,3,3,3,4,4,6,2,32,1
2,2018,PER,1,4,2,2,2,2,2,5,5,6,2,23,1
2,2018,PER,1,4,2,2,2,2,2,4,5,9,2,50,1
2,2018,PER,1,4,2,1,2,1,2,5,5,6,1,22,1
2,2018,PER,1,4,2,1,1,1,1,5,5,5,2,86,1
2,2018,PER,1,4,3,3,3,2,2,5,5,7,2,25,1
2,2018,PER,1,4,3,3,2,3,3,5,5,10,2,60,1
2,2018,PER,1,4,3,3,1,2,2,2,2,9,2,32,1
2,2018,PER,1,3,1,3,1,3,1,1,1,5,2,51,1
2,2018,PER,1,3,2,2,1,1,1,5,5,5,1,23,1
2,2018,PER,1,4,3,2,2,2,2,4,4,7,1,48,1
2,2018,PER,1,4,1,2,1,1,1,5,5,5,1,31,1
2,2018,PER,1,4,2,3,1,2,2,5,5,3,1,40,1
2,2018,PER,1,3,3,4,1,3,3,1,1,5,2,65,1
2,2018,PER,1,4,2,1,1,1,1,5,5,6,1,19,1
2,2018,PER,1,4,3,2,2,2,2,2,2,6,2,49,1
2,2018,PER,1,4,2,3,2,3,3,4,4,5,2,20,1
2,2018,PER,1,3,2,2,1,2,2,4,4,7,2,52,1
2,2018,PER,1,4,2,2,3,3,2,1,1,-1,2,57,1
2,2018,PER,1,4,2,2,2,2,2,5,5,6,1,31,1
2,2018,PER,1,3,2,3,2,3,3,3,3,5,1,31,1
